Timestamp,MediaType,DeviceType,IsPremium,action,records,accentColor
2025-01-26 15:08:39,movie,iPhone,true,clearHistory,283
2025-01-26 15:09:41,movie,iPhone,true,importReviews,283
2025-01-26 15:14:55,movie,iPhone,true,savedReview,0
2025-01-26 15:24:29,movie,iPad,false,savedReview,0
2025-01-26 15:34:01,movie,iPhone,false,clearHistory,0
2025-01-26 16:03:34,tv show,iPhone,false,savedReview,0
2025-01-26 16:04:04,tv show,iPhone,false,savedReview,0
2025-01-26 16:07:29,movie,iPhone,true,savedReview,0
2025-01-26 16:10:45,movie,iPhone,true,savedReview,0
2025-01-26 16:10:54,tv show,iPhone,true,savedReview,0
2025-01-26 16:13:38,tv show,iPhone,true,savedReview,0
2025-01-26 16:18:05,tv show,iPhone,true,savedReview,0
2025-01-26 16:20:18,movie,iPhone,true,savedReview,0
2025-01-26 16:20:48,tv show,iPhone,true,savedReview,0
2025-01-26 16:20:56,movie,iPhone,true,savedReview,0
2025-01-26 16:22:02,movie,iPhone,true,savedReview,0
2025-01-26 16:23:02,movie,iPhone,true,savedReview,0
2025-01-26 16:23:23,tv show,iPhone,true,savedReview,0
2025-01-26 16:26:22,tv show,iPhone,true,savedReview,0
2025-01-26 16:26:46,tv show,iPhone,true,savedReview,0
2025-01-26 16:30:12,tv show,iPhone,true,savedReview,0
2025-01-26 16:33:42,tv show,iPhone,true,savedReview,0
2025-01-26 16:35:40,tv show,iPhone,true,savedReview,0
2025-01-26 16:50:47,tv show,iPhone,true,savedReview,0
2025-01-26 16:51:21,tv show,iPhone,true,savedReview,0
2025-01-26 16:51:50,tv show,iPhone,true,savedReview,0
2025-01-26 16:53:47,tv show,iPhone,true,savedReview,0
2025-01-26 16:54:07,tv show,iPhone,true,savedReview,0
2025-01-26 16:54:56,tv show,iPhone,true,savedReview,0
2025-01-26 16:58:20,tv show,iPhone,true,savedReview,0
2025-01-26 17:01:10,tv show,iPhone,true,savedReview,0
2025-01-26 17:02:03,tv show,iPhone,true,savedReview,0
2025-01-26 17:06:49,tv show,iPhone,true,savedReview,0
2025-01-26 17:07:01,tv show,iPhone,true,savedReview,0
2025-01-26 17:12:04,tv show,iPhone,true,savedReview,0
2025-01-26 17:13:24,tv show,iPhone,true,savedReview,0
2025-01-26 17:15:02,tv show,iPhone,true,savedReview,0
2025-01-26 17:15:15,tv show,iPhone,true,savedReview,0
2025-01-26 17:17:56,tv show,iPhone,true,savedReview,0
2025-01-26 23:00:00,movie,iPhone,true,savedReview,0
2025-01-27 01:17:43,movie,iPhone,true,savedReview,0
2025-01-27 01:25:27,movie,iPhone,true,savedReview,0
2025-01-27 01:27:11,movie,iPhone,true,savedReview,0
2025-01-27 14:59:52,movie,iPhone,true,savedReview,0
2025-01-27 15:04:22,movie,iPhone,true,savedReview,0
2025-01-27 15:05:01,movie,iPhone,true,savedReview,0
2025-01-27 15:10:22,movie,iPhone,true,savedReview,0
2025-01-27 15:11:45,movie,iPhone,true,savedReview,0
2025-01-27 15:16:08,movie,iPhone,true,savedReview,0
2025-01-27 15:17:15,movie,iPhone,true,savedReview,0
2025-01-27 15:17:43,movie,iPhone,true,savedReview,0
2025-01-27 15:20:42,movie,iPad,false,exportReviews,0
2025-01-27 15:22:12,movie,iPad,false,clearHistory,0
2025-01-27 15:25:27,movie,iPad,false,exportReviews,0
2025-01-27 15:35:47,movie,iPhone,true,savedReview,0
2025-01-27 15:36:14,movie,iPhone,true,savedReview,0
2025-01-27 15:36:48,movie,iPhone,true,savedReview,0
2025-01-28 02:09:40,movie,iPhone,false,clearHistory,0
2025-01-28 02:10:15,movie,iPhone,false,exportReviews,0
2025-01-28 02:12:50,movie,iPhone,false,exportReviews,0
2025-01-28 11:17:01,movie,iPad,false,savedReview,0
2025-01-29 00:24:44,movie,iPhone,true,savedReview,0
2025-01-29 12:43:05,movie,iPhone,true,importReviews,285
2025-01-29 12:43:12,movie,iPhone,true,savedReview,0
2025-01-29 12:44:37,movie,iPhone,true,savedReview,0
2025-01-29 12:50:24,movie,iPhone,true,savedReview,0
2025-01-29 12:55:01,movie,iPhone,true,savedReview,0
2025-01-29 18:14:02,movie,iPhone,true,savedReview,0
2025-01-29 21:42:45,movie,iPhone,true,savedReview,0
2025-01-29 21:48:06,movie,iPhone,false,savedReview,0
2025-01-29 21:55:46,movie,iPhone,true,savedReview,0
2025-01-29 22:13:22,movie,iPhone,true,savedReview,0
2025-01-29 23:58:55,movie,iPad,false,exportReviews,0
2025-01-30 00:13:07,tv show,iPhone,true,savedReview,0
2025-01-30 02:58:03,movie,iPhone,true,savedReview,0
2025-01-30 02:58:17,movie,iPhone,true,savedReview,0
2025-01-30 03:33:21,movie,iPhone,true,savedReview,0
2025-01-30 16:31:51,movie,iPhone,true,savedReview,0
2025-01-30 22:11:09,movie,iPhone,false,savedReview,0
2025-02-01 00:08:00,movie,iPhone,false,savedReview,0
2025-02-01 00:19:30,movie,iPhone,false,savedReview,0
2025-02-01 00:25:10,movie,iPhone,false,savedReview,0
2025-02-01 00:28:24,movie,iPhone,false,savedReview,0
2025-02-01 02:12:55,movie,iPhone,false,savedReview,0
2025-02-01 02:13:54,movie,iPhone,false,savedReview,0
2025-02-01 02:24:05,movie,iPhone,false,savedReview,0
2025-02-01 02:24:19,movie,iPhone,false,savedReview,0
2025-02-01 02:26:23,movie,iPhone,false,savedReview,0
2025-02-01 02:32:50,movie,iPhone,false,savedReview,0
2025-02-01 02:38:36,movie,iPhone,false,savedReview,0
2025-02-01 02:47:13,movie,iPhone,false,savedReview,0
2025-02-01 02:47:41,movie,iPhone,false,savedReview,0
2025-02-01 12:58:17,movie,iPhone,true,savedReview,0
2025-02-01 13:06:35,movie,iPhone,true,savedReview,0
2025-02-01 13:06:48,movie,iPhone,true,savedReview,0
2025-02-01 13:26:02,movie,iPhone,true,savedReview,0
2025-02-01 13:26:39,movie,iPhone,true,savedReview,0
2025-02-01 16:37:39,movie,iPhone,false,savedReview,0
2025-02-01 16:49:37,movie,iPhone,true,savedReview,0
2025-02-01 16:49:59,movie,iPhone,true,savedReview,0
2025-02-01 16:50:51,movie,iPhone,true,savedReview,0
2025-02-01 16:56:06,movie,iPhone,true,savedReview,0
2025-02-01 16:58:35,movie,iPhone,true,savedReview,0
2025-02-01 16:59:38,movie,iPhone,true,savedReview,0
2025-02-01 17:45:37,movie,iPhone,true,savedReview,0
2025-02-01 17:47:26,movie,iPhone,true,savedReview,0
2025-02-01 18:01:23,movie,iPhone,true,savedReview,0
2025-02-01 18:01:42,movie,iPhone,true,savedReview,0
2025-02-01 19:13:02,movie,iPhone,true,savedReview,0
2025-02-01 19:21:15,movie,iPhone,true,savedReview,0
2025-02-01 19:21:28,movie,iPhone,true,savedReview,0
2025-02-01 19:21:43,movie,iPhone,true,savedReview,0
2025-02-01 19:25:28,movie,iPhone,true,savedReview,0
2025-02-01 19:26:18,movie,iPhone,true,savedReview,0
2025-02-01 19:26:29,movie,iPhone,true,savedReview,0
2025-02-01 19:26:35,movie,iPhone,true,savedReview,0
2025-02-01 19:29:38,movie,iPhone,true,savedReview,0
2025-02-01 19:34:09,movie,iPhone,true,savedReview,0
2025-02-01 19:36:32,movie,iPhone,true,savedReview,0
2025-02-01 19:41:19,movie,iPhone,true,savedReview,0
2025-02-01 19:42:36,movie,iPhone,true,savedReview,0
2025-02-01 19:42:49,movie,iPhone,true,savedReview,0
2025-02-01 19:44:30,movie,iPhone,true,savedReview,0
2025-02-01 20:00:25,movie,iPhone,true,savedReview,0
2025-02-01 20:01:32,movie,iPhone,true,savedReview,0
2025-02-01 20:05:58,movie,iPhone,true,savedReview,0
2025-02-01 20:07:09,movie,iPhone,true,savedReview,0
2025-02-01 20:13:23,movie,iPhone,true,savedReview,0
2025-02-01 20:14:51,movie,iPhone,true,savedReview,0
2025-02-01 20:27:27,movie,iPhone,true,savedReview,0
2025-02-01 20:28:15,movie,iPhone,true,savedReview,0
2025-02-01 20:28:26,movie,iPhone,true,savedReview,0
2025-02-01 20:34:43,movie,iPhone,true,savedReview,0
2025-02-01 20:38:46,movie,iPhone,true,savedReview,0
2025-02-01 20:54:17,movie,iPhone,true,savedReview,0
2025-02-01 20:59:29,movie,iPhone,true,savedReview,0
2025-02-01 20:59:57,movie,iPhone,true,savedReview,0
2025-02-01 21:00:01,movie,iPhone,true,savedReview,0
2025-02-01 21:00:22,movie,iPhone,true,savedReview,0
2025-02-01 21:03:41,movie,iPhone,true,savedReview,0
2025-02-01 21:03:59,movie,iPhone,true,savedReview,0
2025-02-01 21:07:23,movie,iPhone,true,savedReview,0
2025-02-01 21:07:41,movie,iPhone,true,savedReview,0
2025-02-01 21:15:00,movie,iPhone,true,savedReview,0
2025-02-01 21:15:20,movie,iPhone,true,savedReview,0
2025-02-01 22:28:02,movie,iPhone,true,savedReview,0
2025-02-01 22:29:05,movie,iPhone,true,savedReview,0
2025-02-01 22:33:51,movie,iPhone,true,savedReview,0
2025-02-01 22:34:16,movie,iPhone,true,savedReview,0
2025-02-01 22:38:07,movie,iPhone,true,savedReview,0
2025-02-01 22:38:35,movie,iPhone,true,savedReview,0
2025-02-01 22:41:32,movie,iPhone,true,savedReview,0
2025-02-01 22:43:47,movie,iPhone,true,savedReview,0
2025-02-01 22:48:26,movie,iPhone,true,savedReview,0
2025-02-01 22:48:38,movie,iPhone,true,savedReview,0
2025-02-01 22:48:52,movie,iPhone,true,savedReview,0
2025-02-01 22:49:03,movie,iPhone,true,savedReview,0
2025-02-01 22:49:11,movie,iPhone,true,savedReview,0
2025-02-01 22:49:27,movie,iPhone,true,savedReview,0
2025-02-01 22:49:35,movie,iPhone,true,savedReview,0
2025-02-01 22:49:51,movie,iPhone,true,savedReview,0
2025-02-01 22:50:18,movie,iPhone,true,savedReview,0
2025-02-01 22:50:58,movie,iPhone,true,savedReview,0
2025-02-01 22:51:07,movie,iPhone,true,savedReview,0
2025-02-01 22:51:20,movie,iPhone,true,savedReview,0
2025-02-01 22:52:02,movie,iPhone,true,savedReview,0
2025-02-01 22:52:59,movie,iPhone,true,savedReview,0
2025-02-01 22:53:04,movie,iPhone,true,savedReview,0
2025-02-01 22:57:08,movie,iPhone,true,savedReview,0
2025-02-01 22:57:24,movie,iPhone,true,savedReview,0
2025-02-01 22:57:36,movie,iPhone,true,savedReview,0
2025-02-01 22:58:09,movie,iPhone,true,savedReview,0
2025-02-01 22:58:40,movie,iPhone,true,savedReview,0
2025-02-01 23:01:16,movie,iPhone,true,savedReview,0
2025-02-01 23:01:27,movie,iPhone,true,savedReview,0
2025-02-01 23:01:49,movie,iPhone,true,savedReview,0
2025-02-01 23:02:14,movie,iPhone,false,savedReview,0
2025-02-02 00:07:33,movie,iPhone,true,savedReview,0
2025-02-02 10:36:07,movie,iPad,true,savedReview,0
2025-02-02 10:36:40,movie,iPad,true,savedReview,0
2025-02-02 13:07:11,movie,iPhone,true,savedReview,0
2025-02-02 13:27:02,movie,iPhone,true,savedReview,0
2025-02-02 13:27:23,movie,iPhone,true,exportReviews,284
2025-02-02 13:39:48,movie,iPhone,true,savedReview,0
2025-02-02 13:51:38,movie,iPhone,false,importReviews,284
2025-02-02 13:52:02,movie,iPhone,false,savedReview,0
2025-02-02 13:52:16,movie,iPhone,false,savedReview,0
2025-02-02 13:52:56,movie,iPhone,false,savedReview,0
2025-02-02 14:00:23,movie,iPhone,false,savedReview,0
2025-02-02 14:00:29,movie,iPhone,false,savedReview,0
2025-02-02 14:00:36,movie,iPhone,false,savedReview,0
2025-02-02 14:00:43,movie,iPhone,false,savedReview,0
2025-02-02 14:43:36,movie,iPhone,true,savedReview,0
2025-02-02 14:53:41,movie,iPhone,true,letterboxdImport,8
2025-02-02 14:55:34,movie,iPhone,true,letterboxdImport,499
2025-02-02 14:57:47,movie,iPhone,true,savedReview,0
2025-02-02 15:01:07,movie,iPhone,true,savedReview,0
2025-02-02 15:09:20,movie,iPhone,true,savedReview,0
2025-02-02 15:21:56,movie,iPad,false,savedReview,0
2025-02-02 15:22:42,movie,iPad,false,savedReview,0
2025-02-02 15:24:48,tv show,iPhone,true,savedReview,0
2025-02-02 15:27:45,tv show,iPhone,true,savedReview,0
2025-02-02 15:28:58,tv show,iPhone,true,savedReview,0
2025-02-02 15:31:04,tv show,iPhone,true,savedReview,0
2025-02-02 15:45:00,tv show,iPhone,true,savedReview,0
2025-02-02 15:45:47,tv show,iPhone,true,savedReview,0
2025-02-02 16:01:28,movie,iPhone,true,savedReview,0
2025-02-02 16:02:11,movie,iPhone,true,savedReview,0
2025-02-02 16:02:51,movie,iPhone,true,savedReview,0
2025-02-02 16:03:43,movie,iPhone,false,savedReview,0
2025-02-02 16:40:16,movie,iPhone,true,savedReview,0
2025-02-02 17:25:49,movie,iPhone,true,savedReview,0
2025-02-02 17:29:02,movie,iPhone,true,savedReview,0
2025-02-02 17:40:44,movie,iPhone,false,savedReview,0
2025-02-02 17:43:17,movie,iPhone,true,savedReview,0
2025-02-02 17:43:49,movie,iPhone,false,savedReview,0
2025-02-02 17:49:22,movie,iPhone,true,savedReview,0
2025-02-02 17:49:38,movie,iPhone,true,savedReview,0
2025-02-02 17:50:46,movie,iPhone,true,savedReview,0
2025-02-02 17:50:50,movie,iPhone,true,savedReview,0
2025-02-02 17:50:59,movie,iPhone,true,savedReview,0
2025-02-02 17:51:43,movie,iPhone,false,clearHistory,0
2025-02-02 17:51:56,movie,iPhone,true,savedReview,0
2025-02-02 17:52:30,movie,iPhone,true,savedReview,0
2025-02-02 17:53:07,movie,iPhone,true,savedReview,0
2025-02-02 17:54:53,movie,iPhone,true,savedReview,0
2025-02-02 17:56:11,movie,iPhone,true,savedReview,0
2025-02-02 17:56:39,movie,iPad,true,clearHistory,10
2025-02-02 17:56:47,movie,iPhone,false,savedReview,0
2025-02-02 17:56:52,movie,iPad,true,importReviews,284
2025-02-02 17:57:26,movie,iPhone,true,savedReview,0
2025-02-02 17:58:54,movie,iPhone,false,savedReview,0
2025-02-02 17:58:59,movie,iPhone,true,savedReview,0
2025-02-02 17:59:28,movie,iPhone,false,savedReview,0
2025-02-02 18:02:49,movie,iPhone,false,exportReviews,0
2025-02-02 18:05:22,movie,iPad,false,savedReview,0
2025-02-02 18:13:12,movie,iPhone,false,exportReviews,0
2025-02-02 18:15:06,game,iPhone,true,savedReview,0
2025-02-02 18:15:55,game,iPhone,true,savedReview,0
2025-02-02 18:17:18,game,iPhone,true,savedReview,0
2025-02-02 18:17:35,movie,iPhone,false,savedReview,0
2025-02-02 18:18:56,game,iPhone,true,savedReview,0
2025-02-02 18:19:22,game,iPhone,true,savedReview,0
2025-02-02 18:20:43,game,iPhone,true,savedReview,0
2025-02-02 18:20:53,game,iPhone,true,savedReview,0
2025-02-02 18:20:59,game,iPhone,true,savedReview,0
2025-02-02 18:22:14,movie,iPhone,false,savedReview,0
2025-02-02 18:22:45,movie,iPhone,false,savedReview,0
2025-02-02 18:22:49,movie,iPhone,true,savedReview,0
2025-02-02 18:24:07,movie,iPad,true,savedReview,0
2025-02-02 18:24:35,movie,iPhone,true,savedReview,0
2025-02-02 18:24:57,movie,iPhone,true,savedReview,0
2025-02-02 18:42:24,movie,iPad,true,savedReview,0
2025-02-02 18:44:48,movie,iPhone,false,savedReview,0
2025-02-02 18:49:28,movie,iPad,false,savedReview,0
2025-02-02 18:56:00,movie,iPhone,false,savedReview,0
2025-02-02 18:59:34,movie,iPhone,false,savedReview,0
2025-02-02 19:06:38,movie,iPhone,false,savedReview,0
2025-02-02 19:07:14,movie,iPhone,false,savedReview,0
2025-02-02 19:14:13,movie,iPhone,true,savedReview,0
2025-02-02 19:16:29,movie,iPhone,true,savedReview,0
2025-02-02 19:18:51,movie,iPhone,true,savedReview,0
2025-02-02 19:19:35,movie,iPhone,false,savedReview,0
2025-02-02 19:19:42,movie,iPhone,false,savedReview,0
2025-02-02 19:19:48,movie,iPhone,false,savedReview,0
2025-02-02 19:19:55,movie,iPhone,false,savedReview,0
2025-02-02 19:22:27,movie,iPhone,true,savedReview,0
2025-02-02 19:23:00,movie,iPhone,false,savedReview,0
2025-02-02 19:24:12,movie,iPhone,false,savedReview,0
2025-02-02 19:24:19,movie,iPhone,false,savedReview,0
2025-02-02 19:24:47,movie,iPhone,true,savedReview,0
2025-02-02 19:25:03,movie,iPhone,true,savedReview,0
2025-02-02 19:25:16,movie,iPhone,true,savedReview,0
2025-02-02 19:25:41,movie,iPhone,true,savedReview,0
2025-02-02 19:26:45,movie,iPhone,false,savedReview,0
2025-02-02 19:27:09,movie,iPhone,false,savedReview,0
2025-02-02 19:27:14,movie,iPhone,false,savedReview,0
2025-02-02 19:27:20,movie,iPhone,true,exportReviews,1
2025-02-02 19:27:50,movie,iPhone,true,savedReview,0
2025-02-02 19:27:51,movie,iPhone,false,savedReview,0
2025-02-02 19:28:07,movie,iPhone,true,savedReview,0
2025-02-02 19:28:34,movie,iPhone,false,savedReview,0
2025-02-02 19:28:51,movie,iPhone,true,savedReview,0
2025-02-02 19:33:05,movie,iPad,false,savedReview,0
2025-02-02 19:34:54,movie,iPhone,false,savedReview,0
2025-02-02 19:34:58,movie,iPad,false,savedReview,0
2025-02-02 19:35:06,movie,iPhone,false,savedReview,0
2025-02-02 19:39:26,movie,iPhone,false,savedReview,0
2025-02-02 19:40:34,movie,iPhone,false,savedReview,0
2025-02-02 19:41:30,movie,iPhone,true,savedReview,0
2025-02-02 19:42:07,movie,iPhone,true,savedReview,0
2025-02-02 19:43:02,movie,iPhone,true,savedReview,0
2025-02-02 19:43:42,book,iPhone,false,savedReview,0
2025-02-02 19:44:51,movie,iPhone,true,savedReview,0
2025-02-02 19:46:32,movie,iPhone,false,savedReview,0
2025-02-02 19:46:54,movie,iPhone,false,savedReview,0
2025-02-02 19:47:52,movie,iPhone,false,savedReview,0
2025-02-02 19:47:54,movie,iPhone,false,savedReview,0
2025-02-02 19:48:18,movie,iPhone,false,savedReview,0
2025-02-02 19:48:30,movie,iPhone,false,exportReviews,1
2025-02-02 19:56:25,movie,iPhone,false,savedReview,0
2025-02-02 20:00:21,movie,iPhone,false,savedReview,0
2025-02-02 20:01:40,movie,iPhone,false,savedReview,0
2025-02-02 20:02:37,movie,iPad,false,savedReview,0
2025-02-02 20:03:06,movie,iPad,false,savedReview,0
2025-02-02 20:03:13,movie,iPad,false,savedReview,0
2025-02-02 20:03:19,movie,iPad,false,savedReview,0
2025-02-02 20:03:25,movie,iPad,false,savedReview,0
2025-02-02 20:05:11,movie,iPad,false,savedReview,0
2025-02-02 20:05:41,movie,iPhone,true,savedReview,0
2025-02-02 20:06:50,movie,iPad,false,savedReview,0
2025-02-02 20:07:07,movie,iPad,false,savedReview,0
2025-02-02 20:20:29,movie,iPhone,false,savedReview,0
2025-02-02 20:20:47,movie,iPhone,false,savedReview,0
2025-02-02 20:21:56,movie,iPhone,true,savedReview,0
2025-02-02 20:23:54,book,iPhone,false,savedReview,0
2025-02-02 20:27:22,movie,iPad,true,savedReview,0
2025-02-02 20:28:22,movie,iPad,true,savedReview,0
2025-02-02 20:31:08,movie,iPad,true,savedReview,0
2025-02-02 20:51:41,movie,iPhone,true,letterboxdImport,88
2025-02-02 20:53:23,movie,iPhone,true,savedReview,0
2025-02-02 20:54:12,movie,iPhone,true,savedReview,0
2025-02-02 20:54:29,movie,iPhone,true,savedReview,0
2025-02-02 20:54:43,movie,iPhone,true,savedReview,0
2025-02-02 20:55:20,movie,iPhone,true,savedReview,0
2025-02-02 20:55:46,movie,iPhone,true,savedReview,0
2025-02-02 20:55:59,movie,iPhone,true,savedReview,0
2025-02-02 20:56:24,movie,iPhone,false,savedReview,0
2025-02-02 20:58:25,movie,iPhone,false,savedReview,0
2025-02-02 20:58:37,movie,iPhone,true,savedReview,0
2025-02-02 20:59:55,movie,iPhone,true,savedReview,0
2025-02-02 21:03:06,movie,iPhone,false,savedReview,0
2025-02-02 21:04:09,movie,iPhone,false,savedReview,0
2025-02-02 21:17:41,movie,iPhone,false,savedReview,0
2025-02-02 21:20:53,movie,iPhone,false,savedReview,0
2025-02-02 21:26:18,movie,iPad,false,savedReview,0
2025-02-02 21:29:36,movie,iPad,false,savedReview,0
2025-02-02 21:31:19,movie,iPad,false,savedReview,0
2025-02-02 21:35:45,movie,iPad,false,savedReview,0
2025-02-02 21:45:57,movie,iPad,false,exportReviews,0
2025-02-02 21:46:09,movie,iPhone,false,savedReview,0
2025-02-02 21:46:14,movie,iPhone,false,savedReview,0
2025-02-02 21:46:29,movie,iPhone,false,savedReview,0
2025-02-02 21:53:03,movie,iPhone,false,savedReview,0,orange
2025-02-02 21:55:14,movie,iPad,false,savedReview,0,unknown
2025-02-02 22:00:26,movie,iPad,false,savedReview,0,unknown
2025-02-02 22:01:38,movie,iPad,false,savedReview,0,unknown
2025-02-02 22:01:46,movie,iPhone,false,savedReview,0,unknown
2025-02-02 22:02:44,movie,iPhone,true,savedReview,0,unknown
2025-02-02 22:03:38,movie,iPhone,true,savedReview,0,unknown
2025-02-02 22:09:02,movie,iPhone,false,savedReview,0,unknown
2025-02-02 22:12:37,movie,iPhone,true,savedReview,0,unknown
2025-02-02 22:16:40,movie,iPhone,true,savedReview,0,unknown
2025-02-02 22:43:15,tv show,iPhone,true,savedReview,0,unknown
2025-02-02 23:15:46,movie,iPad,false,savedReview,0,unknown
2025-02-02 23:33:56,movie,iPad,false,savedReview,0,unknown
2025-02-02 23:35:03,movie,iPad,false,savedReview,0,unknown
2025-02-02 23:36:10,movie,iPad,false,savedReview,0,unknown
2025-02-02 23:36:19,movie,iPhone,true,savedReview,0,unknown
2025-02-02 23:44:14,movie,iPhone,false,savedReview,0,unknown
2025-02-02 23:46:54,movie,iPhone,false,savedReview,0,unknown
2025-02-02 23:48:05,movie,iPhone,false,savedReview,0,unknown
2025-02-02 23:49:29,movie,iPhone,false,savedReview,0,unknown
2025-02-02 23:51:12,movie,iPhone,false,savedReview,0,unknown
2025-02-02 23:57:33,movie,iPad,false,savedReview,0,unknown
2025-02-03 00:27:10,movie,iPhone,true,savedReview,0,orange
2025-02-03 00:28:38,movie,iPhone,false,savedReview,0,unknown
2025-02-03 00:29:18,movie,iPhone,false,savedReview,0,unknown
2025-02-03 00:32:05,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:32:19,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:32:42,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:32:50,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:33:07,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:33:29,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:34:33,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:34:43,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:35:07,movie,iPhone,false,savedReview,0,unknown
2025-02-03 00:35:38,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:35:40,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:35:55,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:36:12,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:37:23,movie,iPhone,true,savedReview,0,unknown
2025-02-03 00:37:34,movie,iPhone,true,savedReview,0,unknown
